ObjectID,Name,OriginID,Destinatio,Destinat_1,Total_TotC,Total_trav,Total_time
30019,STORE-13 - STORE-130,13,130,126,21.86620066470,16.48514602640,5.38105453495
29950,STORE-13 - STORE-131,13,131,57,8.69189353963,6.42413716213,2.26775629200
30014,STORE-13 - STORE-132,13,132,121,21.49062804950,16.19862442750,5.29200353046
29977,STORE-13 - STORE-133,13,133,84,10.68002621860,7.95129516462,2.72873096013
30009,STORE-13 - STORE-134,13,134,116,21.01777169010,15.79157597490,5.22619499913
30007,STORE-13 - STORE-135,13,135,114,20.72317595190,15.61314080990,5.11003503006
30021,STORE-13 - STORE-136,13,136,128,21.93224146380,16.31945577980,5.61278494999
30018,STORE-13 - STORE-137,13,137,125,21.84830878960,16.26598867600,5.58231937056
30033,STORE-13 - STORE-138,13,138,140,22.46853841700,16.76991251700,5.69862517126
30023,STORE-13 - STORE-139,13,139,130,21.97733101100,16.45700181400,5.52032849434
30022,STORE-13 - STORE-140,13,140,129,21.94630328860,16.53432993740,5.41197262575
30032,STORE-13 - STORE-141,13,141,139,22.44029792150,16.78884210120,5.65145572579
30031,STORE-13 - STORE-142,13,142,138,22.40390674240,16.88006588590,5.52384073264
30028,STORE-13 - STORE-143,13,143,135,22.13084613850,16.55479457740,5.57605086103
30030,STORE-13 - STORE-144,13,144,137,22.29296518690,16.79363446360,5.49933060122
30027,STORE-13 - STORE-145,13,145,134,22.04839693250,16.50227248310,5.54612374817
30005,STORE-13 - STORE-146,13,146,112,20.54734146920,15.47899796320,5.06834338933
30016,STORE-13 - STORE-147,13,147,123,21.78033978640,16.22269083360,5.55764823037
29994,STORE-13 - STORE-148,13,148,101,17.38766612920,11.82233645130,5.56532963390
29992,STORE-13 - STORE-149,13,149,99,15.69258949280,11.72647880220,3.96611056790
30006,STORE-13 - STORE-150,13,150,113,20.69255935970,14.76344846450,5.92911075854
30057,STORE-13 - STORE-151,13,151,164,29.73239989160,20.06922326520,9.66317656165
30008,STORE-13 - STORE-152,13,152,115,20.78638309110,14.37039956610,6.41598346017
29981,STORE-13 - STORE-153,13,153,88,11.68391040250,8.77105899544,2.91285133419
30029,STORE-13 - STORE-154,13,154,136,22.23522172950,15.92701771210,6.30820426382
29990,STORE-13 - STORE-155,13,155,97,15.41449786570,10.72353680120,4.69096098495
30013,STORE-13 - STORE-156,13,156,120,21.42494899100,15.26731857880,6.15763030870
29999,STORE-13 - STORE-157,13,157,106,19.38626800700,13.54732913130,5.83893877706
29996,STORE-13 - STORE-158,13,158,103,19.15492552980,13.48794698290,5.66697869035
30000,STORE-13 - STORE-159,13,159,107,19.50889792550,13.31232017980,6.19657773188
29998,STORE-13 - STORE-160,13,160,105,19.32519263970,13.70697760020,5.61821517735
30015,STORE-13 - STORE-161,13,161,122,21.68722577010,16.24931556010,5.43791015648
30012,STORE-13 - STORE-162,13,162,119,21.30324506020,15.95637947890,5.34686552775
30053,STORE-13 - STORE-163,13,163,160,26.09377244440,19.31745145100,6.77632093190
30011,STORE-13 - STORE-164,13,164,118,21.23910298530,15.90491462520,5.33418830653
30010,STORE-13 - STORE-165,13,165,117,21.17432432220,15.85802678880,5.31629747987
30026,STORE-13 - STORE-166,13,166,133,22.04462378010,16.49986889610,5.54475418296
29898,STORE-13 - STORE-167,13,167,5,0.93914134693,0.59825520042,0.34088614943
30214,STORE-14 - STORE-1,14,1,154,23.78508780510,17.09225322270,6.69283460907
30211,STORE-14 - STORE-2,14,2,151,23.36432234790,16.88709373850,6.47722860847
30212,STORE-14 - STORE-3,14,3,152,23.70355302010,17.14589034250,6.55766267664
30227,STORE-14 - STORE-4,14,4,167,33.80702313000,25.36509721540,8.44192694249
30215,STORE-14 - STORE-5,14,5,155,23.96865426800,17.34813414970,6.62052011731
30099,STORE-14 - STORE-6,14,6,39,6.89181705767,4.39025011803,2.50156698383
30079,STORE-14 - STORE-7,14,7,19,5.07471224967,3.65862150377,1.41609082211
30076,STORE-14 - STORE-8,14,8,16,4.67101058985,3.46891319625,1.20209748444
30081,STORE-14 - STORE-9,14,9,21,5.14617409116,3.77160356412,1.37457062738
30062,STORE-14 - STORE-10,14,10,2,0.23768968862,0.15141394321,0.08627575163
30063,STORE-14 - STORE-11,14,11,3,0.56283321947,0.35853804434,0.20429518318
30084,STORE-14 - STORE-12,14,12,24,5.29535175675,3.37326404659,1.92208776973
30082,STORE-14 - STORE-13,14,13,22,5.19339709450,3.30831652095,1.88508063311
30061,STORE-14 - STORE-14,14,14,1,0.00000000000,0.00000000000,0.00000000000
30064,STORE-14 - STORE-15,14,15,4,1.64393308760,1.04722416618,0.59670892278
30074,STORE-14 - STORE-16,14,16,14,4.61683308667,2.94103165158,1.67580149605
30088,STORE-14 - STORE-17,14,17,28,5.66280289737,3.92151964147,1.74128335402
30071,STORE-14 - STORE-18,14,18,11,3.95926169888,2.90225931939,1.05700247403
30072,STORE-14 - STORE-19,14,19,12,3.97307835977,2.84286856626,1.13020986629
30075,STORE-14 - STORE-20,14,20,15,4.65530748314,2.96554074999,1.68976679411
30073,STORE-14 - STORE-21,14,21,13,4.30741461969,3.23729397792,1.07012072201
30078,STORE-14 - STORE-22,14,22,18,4.99244840197,3.70833689580,1.28411158186
30093,STORE-14 - STORE-23,14,23,33,6.27416392769,3.99679050306,2.27737346712
30090,STORE-14 - STORE-24,14,24,30,5.86324892303,3.73502792647,2.12822104911
30192,STORE-14 - STORE-25,14,25,132,20.81645665570,16.43033612590,4.38612092046
30199,STORE-14 - STORE-26,14,26,139,21.03227547460,16.56781780540,4.46445805863
30200,STORE-14 - STORE-27,14,27,140,21.03227547460,16.56781780540,4.46445805863
30070,STORE-14 - STORE-28,14,28,10,3.13112687608,2.21028752074,0.92083941432
30069,STORE-14 - STORE-29,14,29,9,3.04072875906,2.21844632515,0.82228250735
30065,STORE-14 - STORE-30,14,30,5,2.25496303791,1.74790531983,0.50705781051
30067,STORE-14 - STORE-31,14,31,7,2.58627469385,1.86320383117,0.72307092828
30068,STORE-14 - STORE-32,14,32,8,3.01492740565,2.13626572218,0.87866174907
30066,STORE-14 - STORE-33,14,33,6,2.38522621042,1.83088603962,0.55434026780
30139,STORE-14 - STORE-34,14,34,79,11.88620448410,9.12867558216,2.75752913452
30141,STORE-14 - STORE-35,14,35,81,12.01100439870,9.20817607222,2.80282856325
30130,STORE-14 - STORE-36,14,36,70,9.99614187810,6.36777814332,3.62836361316
30128,STORE-14 - STORE-37,14,37,68,9.55014522653,6.08366777801,3.46647737908
30142,STORE-14 - STORE-38,14,38,82,12.07010166990,9.14110756722,2.92899452942
30125,STORE-14 - STORE-39,14,39,65,8.84465536894,6.94183966051,1.90281601134
30123,STORE-14 - STORE-40,14,40,63,8.75408084763,5.57655599243,3.17752478605
30115,STORE-14 - STORE-41,14,41,55,8.01201864636,6.19932783227,1.81269113664
30091,STORE-14 - STORE-42,14,42,31,6.01295877617,3.83039663754,2.18256218658
30108,STORE-14 - STORE-43,14,43,48,7.49598863577,5.48639373451,2.00959510913
30094,STORE-14 - STORE-44,14,44,34,6.34848679618,4.75540798557,1.59307901848
30092,STORE-14 - STORE-45,14,45,32,6.09650391334,4.59488894328,1.50161517792
30122,STORE-14 - STORE-46,14,46,62,8.73688812079,6.66108678484,2.07580164346
30116,STORE-14 - STORE-47,14,47,56,8.12468729500,6.39215586957,1.73253175321
30119,STORE-14 - STORE-48,14,48,59,8.52253236442,6.70347482367,1.81905787212
30114,STORE-14 - STORE-49,14,49,54,7.85096263819,6.19113917277,1.65982379433
30136,STORE-14 - STORE-50,14,50,76,11.10251319420,8.67050277193,2.43201074648
30085,STORE-14 - STORE-51,14,51,25,5.39547786244,4.14831881547,1.24715925730
30121,STORE-14 - STORE-52,14,52,61,8.56843332779,6.16956632259,2.39886725426
30106,STORE-14 - STORE-53,14,53,46,7.46576979644,5.06779549029,2.39797446431
30137,STORE-14 - STORE-54,14,54,77,11.30900297010,8.49401894343,2.81498437342
30145,STORE-14 - STORE-55,14,55,85,13.19083657750,9.58882806935,3.60200858529
30143,STORE-14 - STORE-56,14,56,83,12.09433915570,9.42715961264,2.66717990545
30154,STORE-14 - STORE-57,14,57,94,14.49683791460,11.26000851170,3.23682985491
30161,STORE-14 - STORE-58,14,58,101,16.46897553050,12.76453801240,3.70443804371
30135,STORE-14 - STORE-59,14,59,75,10.85879931250,8.41447048738,2.44432908235
30131,STORE-14 - STORE-60,14,60,71,10.08167198250,6.42226286071,3.65940905233
30140,STORE-14 - STORE-61,14,61,80,11.88620448410,9.12867558216,2.75752913452
30134,STORE-14 - STORE-62,14,62,74,10.53341036870,8.23755893991,2.29585169720
30144,STORE-14 - STORE-63,14,63,84,12.10792754190,8.35623728397,3.75169025961
30132,STORE-14 - STORE-64,14,64,72,10.23151963510,6.51771935045,3.71380021520
30109,STORE-14 - STORE-65,14,65,49,7.73632197049,4.92821959690,2.80810233677
30124,STORE-14 - STORE-66,14,66,64,8.75408084763,5.57655599243,3.17752478605
30105,STORE-14 - STORE-67,14,67,45,7.42969010571,4.73288787440,2.69680220957
30133,STORE-14 - STORE-68,14,68,73,10.36499699680,8.05491564223,2.31008178128
30102,STORE-14 - STORE-69,14,69,42,7.27108564404,4.63185309541,2.63923253470
30089,STORE-14 - STORE-70,14,70,29,5.71636398052,4.35273084860,1.36363334226
30096,STORE-14 - STORE-71,14,71,36,6.49141381898,4.13518377338,2.35623007072
30113,STORE-14 - STORE-72,14,72,53,7.83784122828,5.70416190236,2.13367953378
30110,STORE-14 - STORE-73,14,73,50,7.75970878483,5.65438969223,2.10531930046
30117,STORE-14 - STORE-74,14,74,57,8.17429223676,5.91848913402,2.25580331061
30120,STORE-14 - STORE-75,14,75,60,8.53215598040,6.71081661031,1.82133970169
30104,STORE-14 - STORE-76,14,76,44,7.42443778047,4.72954201947,2.69489573951
30112,STORE-14 - STORE-77,14,77,52,7.83759115720,6.08821341032,1.74937806943
30126,STORE-14 - STORE-78,14,78,66,8.95451978433,7.03023346009,1.92428666217
30111,STORE-14 - STORE-79,14,79,51,7.83246378726,6.15498269644,1.67748143754
30217,STORE-14 - STORE-80,14,80,157,24.78182544260,19.54722500720,5.23460099435
30218,STORE-14 - STORE-81,14,81,158,24.93489773630,19.66400274760,5.27089555377
30151,STORE-14 - STORE-82,14,82,91,14.36700046580,10.09869750070,4.26830298129
30147,STORE-14 - STORE-83,14,83,87,13.72014459890,9.68282065799,4.03732395560
30155,STORE-14 - STORE-84,14,84,95,14.79393593030,10.28132866430,4.51260730843
30146,STORE-14 - STORE-85,14,85,86,13.58745996440,9.51277499677,4.07468500152
30157,STORE-14 - STORE-86,14,86,97,15.68341324300,11.44287227730,4.24054142812
30152,STORE-14 - STORE-87,14,87,92,14.41299221430,11.01391739740,3.39907532311
30160,STORE-14 - STORE-88,14,88,100,16.14990814650,11.30846340200,4.84144475976
30149,STORE-14 - STORE-89,14,89,89,14.26682852180,10.03488560900,4.23194292695
30150,STORE-14 - STORE-90,14,90,90,14.26682852180,10.03488560900,4.23194292695
30148,STORE-14 - STORE-91,14,91,88,13.94904980520,9.74311627043,4.20593358054
30182,STORE-14 - STORE-92,14,92,122,20.30851673400,15.88338615630,4.42513070405
30213,STORE-14 - STORE-93,14,93,153,23.73907646670,18.26404093930,5.47503556487
30196,STORE-14 - STORE-94,14,94,136,20.86583430030,16.19850798320,4.66732645268
30179,STORE-14 - STORE-95,14,95,119,20.16878206700,15.73038693090,4.43839526923
30183,STORE-14 - STORE-96,14,96,123,20.41628267950,16.07065718310,4.34562557573
30163,STORE-14 - STORE-97,14,97,103,17.98736185060,14.21765121280,3.76971075273
30164,STORE-14 - STORE-98,14,98,104,17.98736185060,14.21765121280,3.76971075273
30195,STORE-14 - STORE-99,14,99,135,20.84855525260,16.41935923720,4.42919610083
30197,STORE-14 - STORE-100,14,100,137,20.89212897890,16.45260131360,4.43952774885
30207,STORE-14 - STORE-101,14,101,147,21.31286634730,16.65694784820,4.65591858100
30170,STORE-14 - STORE-102,14,102,110,18.77543197450,14.83831449490,3.93711758247
30168,STORE-14 - STORE-103,14,103,108,18.58782617750,14.67574105410,3.91208521713
30180,STORE-14 - STORE-104,14,104,120,20.21841823280,15.91970781390,4.29871046865
30210,STORE-14 - STORE-105,14,105,150,22.47904362120,17.19056769460,5.28847603037
30209,STORE-14 - STORE-106,14,106,149,21.96777622610,16.86487829760,5.10289803398
30188,STORE-14 - STORE-107,14,107,128,20.67140551900,16.03905958300,4.63234604160
30202,STORE-14 - STORE-108,14,108,142,21.09006039880,16.58467725090,4.50538317419
30225,STORE-14 - STORE-109,14,109,165,29.18547851730,21.03706377500,8.14841486371
30223,STORE-14 - STORE-110,14,110,163,27.06053477670,19.40534975410,7.65518514932
30185,STORE-14 - STORE-111,14,111,125,20.46057206170,16.11401629330,4.34655587323
30216,STORE-14 - STORE-112,14,112,156,24.37983972630,18.66951969340,5.71032010120
30169,STORE-14 - STORE-113,14,113,109,18.61481969720,14.69633421290,3.91848557723
30208,STORE-14 - STORE-114,14,114,148,21.56079817720,16.84958117280,4.71121709471
30138,STORE-14 - STORE-115,14,115,78,11.49325724530,8.87273414734,2.62052300129
30086,STORE-14 - STORE-116,14,116,26,5.41882370407,3.75274749331,1.66607631174
30101,STORE-14 - STORE-117,14,117,41,7.14601762611,5.55625691840,1.58976085003
30097,STORE-14 - STORE-118,14,118,37,6.82489054283,5.30986769050,1.51502301325
30087,STORE-14 - STORE-119,14,119,27,5.53257424836,4.32645324268,1.20612115169
30077,STORE-14 - STORE-120,14,120,17,4.82110497898,3.78367851060,1.03742659420
30080,STORE-14 - STORE-121,14,121,20,5.14323375821,4.02942821387,1.11380567923
30095,STORE-14 - STORE-122,14,122,35,6.37861119544,4.97188867762,1.40672268845
30103,STORE-14 - STORE-123,14,123,43,7.40175813167,5.71995104787,1.68180722601
30129,STORE-14 - STORE-124,14,124,69,9.96556456148,7.70834915649,2.25721548712
30156,STORE-14 - STORE-125,14,125,96,15.07163822090,11.19037719690,3.88126098756
30100,STORE-14 - STORE-126,14,126,40,6.89644612262,5.36586064862,1.53058563030
30118,STORE-14 - STORE-127,14,127,58,8.47038030301,6.56660349245,1.90377687880
30098,STORE-14 - STORE-128,14,128,38,6.83069937744,5.31570293887,1.51499659854
30172,STORE-14 - STORE-129,14,129,112,19.22322900590,14.76987292300,4.45335557101
30184,STORE-14 - STORE-130,14,130,124,20.45740628110,16.10203007750,4.35537628126
30107,STORE-14 - STORE-131,14,131,47,7.48292833025,5.80407798300,1.67885047802
30181,STORE-14 - STORE-132,14,132,121,20.27708873710,15.57493572940,4.70215310647
30127,STORE-14 - STORE-133,14,133,67,9.46648690614,7.32760646648,2.13888053614
30177,STORE-14 - STORE-134,14,134,117,19.80880648070,15.17151679580,4.63728918516
30174,STORE-14 - STORE-135,14,135,114,19.50963663950,14.98945211170,4.52018460608
30189,STORE-14 - STORE-136,14,136,129,20.72327625450,15.69939660070,5.02387913601
30187,STORE-14 - STORE-137,14,137,127,20.63934358020,15.64592949690,4.99341355658
30206,STORE-14 - STORE-138,14,138,146,21.25957320760,16.14985333790,5.10971935728
30191,STORE-14 - STORE-139,14,139,131,20.76836580160,15.83694263490,4.93142268036
30190,STORE-14 - STORE-140,14,140,130,20.73551684260,15.91242871370,4.82308820000
30204,STORE-14 - STORE-141,14,141,144,21.22675860910,16.16515340310,5.06160530180
30203,STORE-14 - STORE-142,14,142,143,21.19036743000,16.25637718780,4.93399030866
30198,STORE-14 - STORE-143,14,143,138,20.92188092910,15.93473539830,4.98714504705
30201,STORE-14 - STORE-144,14,144,141,21.07942587450,16.16994576540,4.90948017724
30194,STORE-14 - STORE-145,14,145,134,20.83943172310,15.88221330400,4.95721793419
30173,STORE-14 - STORE-146,14,146,113,19.33380215680,14.85530926510,4.47849296534
30186,STORE-14 - STORE-147,14,147,126,20.57137457710,15.60263165450,4.96874241639
30162,STORE-14 - STORE-148,14,148,102,16.58970525700,12.86764925490,3.72205661799
30178,STORE-14 - STORE-149,14,149,118,19.84428256800,14.25210858800,5.59217390975
30175,STORE-14 - STORE-150,14,150,115,19.71483182450,15.25585782820,4.45897431643
30224,STORE-14 - STORE-151,14,151,164,28.75467235640,20.56163262890,8.19304011954
30176,STORE-14 - STORE-152,14,152,116,19.80865555580,14.86280892980,4.94584701807
30158,STORE-14 - STORE-153,14,153,98,15.83560347770,11.29668878130,4.53891467604
30205,STORE-14 - STORE-154,14,154,145,21.25280617740,16.41408775810,4.83871912341
30153,STORE-14 - STORE-155,14,155,93,14.43208231360,11.21060684720,3.22147584454
30171,STORE-14 - STORE-156,14,156,111,18.87206528790,12.91909947320,5.95296594435
30159,STORE-14 - STORE-157,14,157,99,15.88689440230,10.75692175780,5.12997281252
30165,STORE-14 - STORE-158,14,158,105,18.17250997770,13.97501702890,4.19749354995
30167,STORE-14 - STORE-159,14,159,107,18.52648237350,13.79939022580,4.72709259148
30166,STORE-14 - STORE-160,14,160,106,18.34277708770,14.19404764630,4.14873003694
30222,STORE-14 - STORE-161,14,161,162,25.83891884530,18.77494534600,7.06397349833
30221,STORE-14 - STORE-162,14,162,161,25.45493813530,18.48200926480,6.97292886960
30226,STORE-14 - STORE-163,14,163,166,29.85340356690,22.84654813740,7.00685630270
30220,STORE-14 - STORE-164,14,164,160,25.39079606040,18.43054441110,6.96025164838
30219,STORE-14 - STORE-165,14,165,159,25.32601739730,18.38365657470,6.94236082172
30193,STORE-14 - STORE-166,14,166,133,20.83565857080,15.87980971700,4.95584836898
30083,STORE-14 - STORE-167,14,167,23,5.23540987145,3.33507965315,1.90033028079
30355,STORE-15 - STORE-1,15,1,128,22.14115471750,16.04502905650,6.09612568629
30346,STORE-15 - STORE-2,15,2,119,21.72038926030,15.83986957230,5.88051968569
30351,STORE-15 - STORE-3,15,3,124,22.05961993250,16.09866617630,5.96095375386
30394,STORE-15 - STORE-4,15,4,167,32.43403522330,23.04675888910,9.38727655919
30359,STORE-15 - STORE-5,15,5,132,22.32472118040,16.30090998350,6.02381119453
30247,STORE-15 - STORE-6,15,6,20,5.24788397007,3.34302595185,1.90485806105
30256,STORE-15 - STORE-7,15,7,29,6.05009807107,3.99761220139,2.05248578164
30252,STORE-15 - STORE-8,15,8,25,5.64639641124,3.80790389386,1.83849244397
30258,STORE-15 - STORE-9,15,9,31,6.12155991255,4.11059426173,2.01096558691
30230,STORE-15 - STORE-10,15,10,3,1.41939933473,0.90419086399,0.51520847258
30229,STORE-15 - STORE-11,15,11,2,1.09425580388,0.69706676285,0.39718904103
30236,STORE-15 - STORE-12,15,12,9,3.65141866915,2.32603988041,1.32537884695
30234,STORE-15 - STORE-13,15,13,7,3.54946400690,2.26109235478,1.28837171033
30231,STORE-15 - STORE-14,15,14,4,1.64393308760,1.04722416618,0.59670892278
30228,STORE-15 - STORE-15,15,15,1,0.00000000000,0.00000000000,0.00000000000
30232,STORE-15 - STORE-16,15,16,5,2.97289999907,1.89380748540,1.07909257327
30266,STORE-15 - STORE-17,15,17,39,7.30673598497,4.96874380765,2.33799227680
30249,STORE-15 - STORE-18,15,18,22,5.60319478648,3.94948348556,1.65371139680
30250,STORE-15 - STORE-19,15,19,23,5.61701144737,3.89009273244,1.72691878907
30233,STORE-15 - STORE-20,15,20,6,3.01137439554,1.91831658382,1.09305787133
30248,STORE-15 - STORE-21,15,21,21,5.28280044108,3.57628467554,1.70651568155
30255,STORE-15 - STORE-22,15,22,28,5.96783422336,4.04732759341,1.92050654140
30245,STORE-15 - STORE-23,15,23,18,4.63023084009,2.94956633688,1.68066454434
30242,STORE-15 - STORE-24,15,24,15,4.21931583543,2.68780376029,1.53151212633
30363,STORE-15 - STORE-25,15,25,136,22.46038974330,17.47756029210,4.98282984324
30370,STORE-15 - STORE-26,15,26,143,22.67620856220,17.61504197160,5.06116698141
30371,STORE-15 - STORE-27,15,27,144,22.67620856220,17.61504197160,5.06116698141
30243,STORE-15 - STORE-28,15,28,16,4.34700650599,2.76914565569,1.57786076805
30239,STORE-15 - STORE-29,15,29,12,4.01694505561,2.55888872094,1.45805624397
30237,STORE-15 - STORE-30,15,30,10,3.89889612551,2.79512948601,1.10376673329
30238,STORE-15 - STORE-31,15,31,11,3.93894813328,2.50920290501,1.42974522838
30241,STORE-15 - STORE-32,15,32,14,4.09596919655,2.60081099599,1.49515810970
30240,STORE-15 - STORE-33,15,33,13,4.02915929802,2.87811020580,1.15104919058
30300,STORE-15 - STORE-34,15,34,73,10.57351816220,7.30022004789,3.27329812296
30303,STORE-15 - STORE-35,15,35,76,10.69831807680,7.37972053795,3.31859755168
30272,STORE-15 - STORE-36,15,36,45,8.35220879050,5.32055397714,3.03165469038
30269,STORE-15 - STORE-37,15,37,42,7.90621213893,5.03644361183,2.86976845630
30307,STORE-15 - STORE-38,15,38,80,12.00298557960,7.64618492148,4.35680057932
30299,STORE-15 - STORE-39,15,39,72,10.48858845650,7.98906382669,2.49952493412
30263,STORE-15 - STORE-40,15,40,36,7.11014776003,4.52933182625,2.58081586327
30289,STORE-15 - STORE-41,15,41,62,9.65595173396,7.24655199844,2.40940005942
30244,STORE-15 - STORE-42,15,42,17,4.36902568858,2.78317247136,1.58585326380
30282,STORE-15 - STORE-43,15,43,55,9.13992172337,6.53361790068,2.60630403191
30270,STORE-15 - STORE-44,15,44,43,7.99241988378,5.80263215174,2.18978794126
30268,STORE-15 - STORE-45,15,45,41,7.74043700094,5.64211310946,2.09832410070
30283,STORE-15 - STORE-46,15,46,56,9.17274572268,5.84325542088,3.32949025310
30291,STORE-15 - STORE-47,15,47,64,9.76862038259,7.43938003575,2.32924067599
30294,STORE-15 - STORE-48,15,48,67,10.16646545200,7.75069898985,2.41576679489
30288,STORE-15 - STORE-49,15,49,61,9.49489572579,7.23836333895,2.25653271711
30314,STORE-15 - STORE-50,15,50,87,12.74644628180,9.71772693810,3.02871966926
30261,STORE-15 - STORE-51,15,51,34,7.03941095004,5.19554298165,1.84386818008
30297,STORE-15 - STORE-52,15,52,70,10.21236641540,7.21679048876,2.99557617704
30280,STORE-15 - STORE-53,15,53,53,9.10970288404,6.11501965646,2.99468338709
30315,STORE-15 - STORE-54,15,54,88,12.95293605770,9.54124310961,3.41169329620
30322,STORE-15 - STORE-55,15,55,95,14.83476966510,10.63605223550,4.19871750807
30318,STORE-15 - STORE-56,15,56,91,13.73827224330,10.47438377880,3.26388882823
30325,STORE-15 - STORE-57,15,57,98,16.14077100220,12.30723267790,3.83353877769
30328,STORE-15 - STORE-58,15,58,101,18.11290861810,13.81176217860,4.30114696649
30296,STORE-15 - STORE-59,15,59,69,10.19664690730,7.05482997754,3.14181690627
30273,STORE-15 - STORE-60,15,60,46,8.43773889488,5.37503869454,3.06270012955
30301,STORE-15 - STORE-61,15,61,74,10.57351816220,7.30022004789,3.27329812296
30290,STORE-15 - STORE-62,15,62,63,9.73681339632,6.63094016034,3.10587325343
30298,STORE-15 - STORE-63,15,63,71,10.46399445430,7.30901311779,3.15498133683
30277,STORE-15 - STORE-64,15,64,50,8.58758654749,5.47049518428,3.11709129242
30257,STORE-15 - STORE-65,15,65,30,6.09238888289,3.88099543072,2.21139341399
30264,STORE-15 - STORE-66,15,66,37,7.11014776003,4.52933182625,2.58081586327
30254,STORE-15 - STORE-67,15,67,27,5.78575701811,3.68566370823,2.10009328679
30308,STORE-15 - STORE-68,15,68,81,12.00893008440,9.10213980841,2.90679070406
30251,STORE-15 - STORE-69,15,69,24,5.62715255645,3.58462892923,2.04252361192
30267,STORE-15 - STORE-70,15,70,40,7.36029706812,5.39995501478,1.96034226504
30246,STORE-15 - STORE-71,15,71,19,4.84748073138,3.08795960720,1.75952114794
30287,STORE-15 - STORE-72,15,72,60,9.48177431588,6.75138606854,2.73038845656
30284,STORE-15 - STORE-73,15,73,57,9.40364187243,6.70161385841,2.70202822324
30292,STORE-15 - STORE-74,15,74,65,9.81822532436,6.96571330020,2.85251223339
30295,STORE-15 - STORE-75,15,75,68,10.17608906800,7.75804077649,2.41804862447
30253,STORE-15 - STORE-76,15,76,26,5.78050469287,3.68231785330,2.09818681673
30286,STORE-15 - STORE-77,15,77,59,9.48152424480,7.13543757650,2.34608699221
30302,STORE-15 - STORE-78,15,78,75,10.59845287190,8.07745762627,2.52099558495
30285,STORE-15 - STORE-79,15,79,58,9.47639687485,7.20220686261,2.27419036031
30388,STORE-15 - STORE-80,15,80,161,26.42575853020,20.59444917340,5.83130991713
30389,STORE-15 - STORE-81,15,81,162,26.57883082390,20.71122691380,5.86760447654
30313,STORE-15 - STORE-82,15,82,86,12.72306737820,9.05147333451,3.67159405851
30309,STORE-15 - STORE-83,15,83,82,12.07621151130,8.63559649181,3.44061503283
30317,STORE-15 - STORE-84,15,84,90,13.15000284270,9.23410449809,3.91589838565
30306,STORE-15 - STORE-85,15,85,79,11.94352687680,8.46555083059,3.47797607874
30320,STORE-15 - STORE-86,15,86,93,14.42159372080,10.04413792650,4.37745588326
30323,STORE-15 - STORE-87,15,87,96,15.15428530070,9.65363717196,5.50064804993
30321,STORE-15 - STORE-88,15,88,94,14.50597505890,10.26123923590,4.24473583698
30311,STORE-15 - STORE-89,15,89,84,12.62289543420,8.98766144282,3.63523400418
30312,STORE-15 - STORE-90,15,90,85,12.62289543420,8.98766144282,3.63523400418
30310,STORE-15 - STORE-91,15,91,83,12.30511671760,8.69589210425,3.60922465776
30350,STORE-15 - STORE-92,15,92,123,21.95244982160,16.93061032250,5.02183962683
30386,STORE-15 - STORE-93,15,93,159,25.38300955430,19.31126510550,6.07174448765
30367,STORE-15 - STORE-94,15,94,140,22.50976738790,17.24573214940,5.26403537546
30347,STORE-15 - STORE-95,15,95,120,21.81271515460,16.77761109700,5.03510419201
30352,STORE-15 - STORE-96,15,96,125,22.06021576710,17.11788134930,4.94233449851
30331,STORE-15 - STORE-97,15,97,104,19.63129493820,15.26487537900,4.36641967551
30332,STORE-15 - STORE-98,15,98,105,19.63129493820,15.26487537900,4.36641967551
30366,STORE-15 - STORE-99,15,99,139,22.49248834020,17.46658340340,5.02590502361
30368,STORE-15 - STORE-100,15,100,141,22.53606206650,17.49982547980,5.03623667162
30378,STORE-15 - STORE-101,15,101,151,22.95679943490,17.70417201440,5.25262750378
30338,STORE-15 - STORE-102,15,102,111,20.41936506210,15.88553866100,4.53382650525
30336,STORE-15 - STORE-103,15,103,109,20.23175926510,15.72296522020,4.50879413991
30348,STORE-15 - STORE-104,15,104,121,21.86235132040,16.96693198010,4.89541939143
30384,STORE-15 - STORE-105,15,105,157,24.12297670880,18.23779186080,5.88518495315
30380,STORE-15 - STORE-106,15,106,153,23.61170931370,17.91210246370,5.69960695676
30358,STORE-15 - STORE-107,15,107,131,22.31533860660,17.08628374910,5.22905496437
30373,STORE-15 - STORE-108,15,108,146,22.73399348640,17.63190141710,5.10209209697
30393,STORE-15 - STORE-109,15,109,166,30.82941160490,22.08428794120,8.74512378649
30391,STORE-15 - STORE-110,15,110,164,28.70446786430,20.45257392030,8.25189407210
30354,STORE-15 - STORE-111,15,111,127,22.10450514930,17.16124045940,4.94326479601
30387,STORE-15 - STORE-112,15,112,160,26.02377281390,19.71674385960,6.30702902398
30337,STORE-15 - STORE-113,15,113,110,20.25875278480,15.74355837910,4.51519450001
30379,STORE-15 - STORE-114,15,114,152,23.20473126480,17.89680533900,5.30792601749
30316,STORE-15 - STORE-115,15,115,89,13.13719033290,9.91995831352,3.21723192407
30262,STORE-15 - STORE-116,15,116,35,7.06275679167,4.79997165949,2.26278523452
30278,STORE-15 - STORE-117,15,117,51,8.78995071370,6.60348108458,2.18646977281
30274,STORE-15 - STORE-118,15,118,47,8.46882363043,6.35709185667,2.11173193603
30265,STORE-15 - STORE-119,15,119,38,7.17650733596,5.37367740886,1.80283007447
