ObjectID,Name,OriginID,Destinatio,Destinat_1,Total_tota,Total_BusL,Total_time
7448,STORE-45 - STORE-125,45,125,100,42.52773526790,27.30451225810,4.25277354572
7422,STORE-45 - STORE-126,45,126,74,21.17534326180,23.54441672530,2.11753431848
7426,STORE-45 - STORE-127,45,127,78,22.15268082270,25.80041429250,2.21526807756
7419,STORE-45 - STORE-128,45,128,71,20.88954490540,23.54441672530,2.08895448394
7462,STORE-45 - STORE-129,45,129,114,64.15952947750,27.36409450830,6.41595278262
7476,STORE-45 - STORE-130,45,130,128,70.37291661820,27.36409450830,7.03729151625
7424,STORE-45 - STORE-131,45,131,76,21.41158333080,24.46595639100,2.14115832631
7470,STORE-45 - STORE-132,45,132,122,68.74031821230,27.36409450830,6.87403167786
7427,STORE-45 - STORE-133,45,133,79,22.57886886360,27.07052344050,2.25788688124
7466,STORE-45 - STORE-134,45,134,118,66.35216741450,27.36409450830,6.63521657249
7465,STORE-45 - STORE-135,45,135,117,65.40423600250,27.36409450830,6.54042345228
7473,STORE-45 - STORE-136,45,136,125,69.41496798590,27.36409450830,6.94149664013
7472,STORE-45 - STORE-137,45,137,124,69.11031281670,27.36409450830,6.91103111947
7482,STORE-45 - STORE-138,45,138,134,71.44752642440,27.36409450830,7.14475247591
7474,STORE-45 - STORE-139,45,139,126,70.22847162310,27.36409450830,7.02284700863
7480,STORE-45 - STORE-140,45,140,132,70.66335122030,27.36409450830,7.06633499868
7487,STORE-45 - STORE-141,45,141,139,72.10337505840,27.36409450830,7.21033736599
7488,STORE-45 - STORE-142,45,142,140,72.58234528140,27.36409450830,7.25823439206
7481,STORE-45 - STORE-143,45,143,133,70.78569414890,27.36409450830,7.07856926309
7486,STORE-45 - STORE-144,45,144,138,72.08873244090,27.36409450830,7.20887310622
7479,STORE-45 - STORE-145,45,145,131,70.48642363770,27.36409450830,7.04864220972
7463,STORE-45 - STORE-146,45,146,115,64.63989085160,27.36409450830,6.46398893613
7471,STORE-45 - STORE-147,45,147,123,68.86360183970,27.36409450830,6.88636002712
7447,STORE-45 - STORE-148,45,148,99,41.40205104660,7.00964165825,4.14020511606
7450,STORE-45 - STORE-149,45,149,102,44.38685922940,9.66673196682,4.43868592189
7457,STORE-45 - STORE-150,45,150,109,60.29200021150,7.00964165825,6.02920003028
7507,STORE-45 - STORE-151,45,151,159,89.20840417800,0.41645068023,8.92084051306
7455,STORE-45 - STORE-152,45,152,107,56.07442082630,0.41645068023,5.60744207997
7440,STORE-45 - STORE-153,45,153,92,28.72607125770,9.66673196682,2.87260710431
7464,STORE-45 - STORE-154,45,154,116,65.02370573670,0.00000000000,6.50237048129
7446,STORE-45 - STORE-155,45,155,98,35.78252969780,0.00000000000,3.57825293926
7460,STORE-45 - STORE-156,45,156,112,61.02540035490,0.00000000000,6.10253998809
7453,STORE-45 - STORE-157,45,157,105,51.87267492720,0.00000000000,5.18726745988
7452,STORE-45 - STORE-158,45,158,104,51.12589333440,0.00000000000,5.11258927316
7451,STORE-45 - STORE-159,45,159,103,49.98402884030,0.00000000000,4.99840282292
7454,STORE-45 - STORE-160,45,160,106,52.37392894650,0.00000000000,5.23739282398
7475,STORE-45 - STORE-161,45,161,127,70.23678434180,9.66673196682,7.02367838741
7469,STORE-45 - STORE-162,45,162,121,68.56405694410,9.66673196682,6.85640565436
7506,STORE-45 - STORE-163,45,163,158,87.71900519800,9.66673196682,8.77190043680
7468,STORE-45 - STORE-164,45,164,120,68.27438970210,9.66673196682,6.82743893149
7467,STORE-45 - STORE-165,45,165,119,68.00364385630,9.66673196682,6.80036434776
7478,STORE-45 - STORE-166,45,166,130,70.47272801340,27.36409450830,7.04727264729
7398,STORE-45 - STORE-167,45,167,50,17.68218757230,14.02319445700,1.76821874977
7625,STORE-46 - STORE-1,46,1,110,54.97521087140,9.83202491542,5.49752110659
7623,STORE-46 - STORE-2,46,2,108,53.83594931020,9.83202491542,5.38359493676
7626,STORE-46 - STORE-3,46,3,111,55.30699172030,9.83202491542,5.53069917231
7679,STORE-46 - STORE-4,46,4,164,94.90076269570,9.83202491542,9.49007619227
7627,STORE-46 - STORE-5,46,5,112,56.46295503950,9.83202491542,5.64629549952
7557,STORE-46 - STORE-6,46,6,42,11.44105923250,16.55531541260,1.14410592905
7568,STORE-46 - STORE-7,46,7,53,13.50610816180,20.02550608550,1.35061082154
7564,STORE-46 - STORE-8,46,8,49,12.82367533080,19.08625353280,1.28236753932
7567,STORE-46 - STORE-9,46,9,52,13.39066135700,18.84535410600,1.33906614542
7599,STORE-46 - STORE-10,46,10,84,21.50817502780,21.97529934220,2.15081750246
7602,STORE-46 - STORE-11,46,11,87,22.17873795530,21.97529934220,2.21787379411
7554,STORE-46 - STORE-12,46,12,39,10.64683015800,14.81129647860,1.06468302122
7552,STORE-46 - STORE-13,46,13,37,10.51976661700,14.67062546750,1.05197666736
7603,STORE-46 - STORE-14,46,14,88,22.37093076590,21.97529934220,2.23709308000
7597,STORE-46 - STORE-15,46,15,82,20.86889971720,13.98116644350,2.08688997467
7549,STORE-46 - STORE-16,46,16,34,10.22997390230,13.98116644350,1.02299739603
7611,STORE-46 - STORE-17,46,17,96,26.85081737310,23.73894319900,2.68508174879
7601,STORE-46 - STORE-18,46,18,86,21.84274707140,2.22505447338,2.18427472035
7604,STORE-46 - STORE-19,46,19,89,22.42160737900,2.22505447338,2.24216075236
7550,STORE-46 - STORE-20,46,20,35,10.36962660530,13.98116644350,1.03696266608
7563,STORE-46 - STORE-21,46,21,48,12.76828535620,18.92607705190,1.27682854086
7562,STORE-46 - STORE-22,46,22,47,12.68685391640,18.78295337190,1.26868539775
7556,STORE-46 - STORE-23,46,23,41,11.12038804540,15.88416566020,1.11203881010
7547,STORE-46 - STORE-24,46,24,32,9.43444000093,12.54207692280,0.94344400564
7652,STORE-46 - STORE-25,46,25,137,66.11311069440,7.17493460685,6.61131109768
7650,STORE-46 - STORE-26,46,26,135,66.08628509100,7.17493460685,6.60862853683
7651,STORE-46 - STORE-27,46,27,136,66.08628509100,7.17493460685,6.60862853683
7577,STORE-46 - STORE-28,46,28,62,14.52880903500,21.09903587860,1.45288090884
7571,STORE-46 - STORE-29,46,29,56,13.70491224590,20.92405766850,1.37049122992
7581,STORE-46 - STORE-30,46,30,66,15.20774523760,23.54356904550,1.52077452825
7576,STORE-46 - STORE-31,46,31,61,14.45924826720,21.29127246320,1.44592483457
7572,STORE-46 - STORE-32,46,32,57,13.81843975990,20.96829721040,1.38184398137
7583,STORE-46 - STORE-33,46,33,68,15.27866878260,23.68541613550,1.52786688291
7528,STORE-46 - STORE-34,46,34,13,7.47029448068,8.30473995127,0.74702945259
7530,STORE-46 - STORE-35,46,35,15,7.51886982526,8.44747572968,0.75188698668
7526,STORE-46 - STORE-36,46,36,11,7.32119040031,6.58698887064,0.73211904482
7527,STORE-46 - STORE-37,46,37,12,7.46947145486,6.54133914050,0.74694714991
7538,STORE-46 - STORE-38,46,38,23,8.57148964344,7.01678499171,0.85714897153
7519,STORE-46 - STORE-39,46,39,4,4.40174782999,2.29901155469,0.44017478593
7542,STORE-46 - STORE-40,46,40,27,8.93981162026,7.60596895464,0.89398116782
7517,STORE-46 - STORE-41,46,41,2,2.63109994393,0.00000000000,0.26310999456
7548,STORE-46 - STORE-42,46,42,33,9.80840386141,11.28924402370,0.98084039192
7532,STORE-46 - STORE-43,46,43,17,8.13878825715,0.56875099428,0.81387882372
7560,STORE-46 - STORE-44,46,44,45,12.24189627210,0.56875099428,1.22418961841
7566,STORE-46 - STORE-45,46,45,51,13.15653281200,0.56875099428,1.31565327090
7516,STORE-46 - STORE-46,46,46,1,0.00000000000,0.00000000000,0.00000000000
7523,STORE-46 - STORE-47,46,47,8,6.83227007073,0.98520167451,0.68322700577
7540,STORE-46 - STORE-48,46,48,25,8.60616359948,0.98520167451,0.86061636262
7520,STORE-46 - STORE-49,46,49,5,5.68687816838,0.98520167451,0.56868781327
7594,STORE-46 - STORE-50,46,50,79,19.81427721060,0.98520167451,1.98142771980
7553,STORE-46 - STORE-51,46,51,38,10.59604191760,2.22505447338,1.05960418942
7565,STORE-46 - STORE-52,46,52,50,13.11219598650,0.56875099428,1.31121959666
7605,STORE-46 - STORE-53,46,53,90,22.78413656680,0.56875099428,2.27841365394
7592,STORE-46 - STORE-54,46,54,77,18.69725928370,0.98520167451,1.86972591212
7609,STORE-46 - STORE-55,46,55,94,25.10484384710,0.98520167451,2.51048437525
7607,STORE-46 - STORE-56,46,56,92,23.71147056900,0.98520167451,2.37114704422
7612,STORE-46 - STORE-57,46,57,97,34.15503388130,0.98520167451,3.41550335752
7617,STORE-46 - STORE-58,46,58,102,42.72783500170,0.98520167451,4.27278345485
7531,STORE-46 - STORE-59,46,59,16,7.78479768244,8.23830204138,0.77847976993
7525,STORE-46 - STORE-60,46,60,10,7.08114356350,6.03659183171,0.70811436131
7529,STORE-46 - STORE-61,46,61,14,7.47029448068,8.30473995127,0.74702945259
7521,STORE-46 - STORE-62,46,62,6,5.92061604566,5.51442899718,0.59206160814
7533,STORE-46 - STORE-63,46,63,18,8.16219644502,9.05287863647,0.81621964799
7524,STORE-46 - STORE-64,46,64,9,6.93580809923,5.85678852663,0.69358081533
7534,STORE-46 - STORE-65,46,65,19,8.45828973322,8.60228224624,0.84582897901
7543,STORE-46 - STORE-66,46,66,28,8.93981162026,7.60596895464,0.89398116782
7536,STORE-46 - STORE-67,46,67,21,8.49796503677,8.98110240568,0.84979650908
7575,STORE-46 - STORE-68,46,68,60,14.45411906200,7.01678499171,1.44541189871
7539,STORE-46 - STORE-69,46,69,24,8.58431938017,9.15381109246,0.85843194355
7558,STORE-46 - STORE-70,46,70,43,11.76078058440,2.22505447338,1.17607805350
7544,STORE-46 - STORE-71,46,71,29,9.06922818571,10.01857486890,0.90692282391
7546,STORE-46 - STORE-72,46,72,31,9.20429666490,0.56875099428,0.92042964884
7545,STORE-46 - STORE-73,46,73,30,9.09602821529,0.56875099428,0.90960281791
7535,STORE-46 - STORE-74,46,74,20,8.46947261037,0.56875099428,0.84694724075
7541,STORE-46 - STORE-75,46,75,26,8.64799705344,0.98520167451,0.86479970811
7537,STORE-46 - STORE-76,46,76,22,8.50082473627,8.98682180466,0.85008247904
7518,STORE-46 - STORE-77,46,77,3,4.05744626702,1.61758061929,0.40574462888
7551,STORE-46 - STORE-78,46,78,36,10.46803265270,0.98520167451,1.04680326345
7522,STORE-46 - STORE-79,46,79,7,6.35631974315,0.98520167451,0.63563196846
7669,STORE-46 - STORE-80,46,80,154,80.83261005370,7.17493460685,8.08326104993
7667,STORE-46 - STORE-81,46,81,152,80.16721113050,7.17493460685,8.01672115762
7573,STORE-46 - STORE-82,46,82,58,14.01538373840,9.83202491542,1.40153836779
7574,STORE-46 - STORE-83,46,83,59,14.13511290590,9.83202491542,1.41351129700
7579,STORE-46 - STORE-84,46,84,64,15.15027883490,10.25821331820,1.51502788773
7555,STORE-46 - STORE-85,46,85,40,11.04592268530,9.83202491542,1.10459226647
7591,STORE-46 - STORE-86,46,86,76,18.45052568580,10.41472785940,1.84505256248
7593,STORE-46 - STORE-87,46,87,78,19.25536473080,7.17493460685,1.92553649937
7596,STORE-46 - STORE-88,46,88,81,20.82027879240,9.83202491542,2.08202787098
7569,STORE-46 - STORE-89,46,89,54,13.65178393610,9.83202491542,1.36517838567
7570,STORE-46 - STORE-90,46,90,55,13.65178393610,9.83202491542,1.36517838567
7561,STORE-46 - STORE-91,46,91,46,12.35840590690,9.83202491542,1.23584058529
7656,STORE-46 - STORE-92,46,92,141,67.88085146250,27.52938745690,6.78808499211
7670,STORE-46 - STORE-93,46,93,155,81.80927340960,27.52938745690,8.18092718970
7657,STORE-46 - STORE-94,46,94,142,69.01446291960,27.52938745690,6.90144615213
7658,STORE-46 - STORE-95,46,95,143,69.12040019760,27.52938745690,6.91203986739
7644,STORE-46 - STORE-96,46,96,129,64.81996394480,27.52938745690,6.48199625667
7663,STORE-46 - STORE-97,46,97,148,74.83908080810,27.52938745690,7.48390794070
7664,STORE-46 - STORE-98,46,98,149,74.83908080810,27.52938745690,7.48390794070
7660,STORE-46 - STORE-99,46,99,145,70.16664504940,27.52938745690,7.01666438047
7659,STORE-46 - STORE-100,46,100,144,69.97723188330,27.52938745690,6.99772306386
7665,STORE-46 - STORE-101,46,101,150,75.26358453770,27.52938745690,7.52635832421
7672,STORE-46 - STORE-102,46,102,157,82.00808303120,27.52938745690,8.20080816632
7666,STORE-46 - STORE-103,46,103,151,80.12671890590,27.52938745690,8.01267175469
7675,STORE-46 - STORE-104,46,104,160,87.21483387840,27.52938745690,8.72148326071
7680,STORE-46 - STORE-105,46,105,165,95.41120896180,27.52938745690,9.54112074401
7678,STORE-46 - STORE-106,46,106,163,93.55543261890,27.52938745690,9.35554311387
7676,STORE-46 - STORE-107,46,107,161,88.84992222370,27.52938745690,8.88499207602
7677,STORE-46 - STORE-108,46,108,162,91.00382565470,27.52938745690,9.10038244303
7682,STORE-46 - STORE-109,46,109,167,114.49545356900,27.52938745690,11.44954527720
7681,STORE-46 - STORE-110,46,110,166,105.69964584100,27.52938745690,10.56996453040
7661,STORE-46 - STORE-111,46,111,146,72.20702179270,27.52938745690,7.22070205787
7671,STORE-46 - STORE-112,46,112,156,81.87385361520,27.52938745690,8.18738525877
7668,STORE-46 - STORE-113,46,113,153,80.24405859880,27.52938745690,8.02440572412
7662,STORE-46 - STORE-114,46,114,147,72.51240905250,27.52938745690,7.25124078429
7608,STORE-46 - STORE-115,46,115,93,24.85513921900,27.52938745690,2.48551389988
7610,STORE-46 - STORE-116,46,116,95,26.52581178420,23.86290322240,2.65258117832
7578,STORE-46 - STORE-117,46,117,63,14.99902149890,22.86463560100,1.49990215516
7580,STORE-46 - STORE-118,46,118,65,15.18736833090,23.74054920630,1.51873683764
7595,STORE-46 - STORE-119,46,119,80,20.09669809470,22.28840749620,2.00966980418
7598,STORE-46 - STORE-120,46,120,83,21.13652874040,23.73894319900,2.11365287028
7600,STORE-46 - STORE-121,46,121,85,21.78914505860,22.28840749620,2.17891449830
7587,STORE-46 - STORE-122,46,122,72,16.43473345810,22.28840749620,1.64347334303
7584,STORE-46 - STORE-123,46,123,69,15.41651271400,24.05398201780,1.54165127646
7590,STORE-46 - STORE-124,46,124,75,18.27268697040,27.52938745690,1.82726869801
7615,STORE-46 - STORE-125,46,125,100,36.88386832020,27.46980520670,3.68838686180
7585,STORE-46 - STORE-126,46,126,70,15.53147631410,23.70970967390,1.55314763457
7588,STORE-46 - STORE-127,46,127,73,16.50881387500,25.96570724110,1.65088139365
7582,STORE-46 - STORE-128,46,128,67,15.24567795760,23.70970967390,1.52456780003
7628,STORE-46 - STORE-129,46,129,113,58.51566252980,27.52938745690,5.85156609871
7643,STORE-46 - STORE-130,46,130,128,64.72904967050,27.52938745690,6.47290483234
7586,STORE-46 - STORE-131,46,131,71,15.76771638310,24.63124933960,1.57677164240
7636,STORE-46 - STORE-132,46,132,121,63.09645126460,27.52938745690,6.30964499395
7589,STORE-46 - STORE-133,46,133,74,16.93500191590,27.23581638910,1.69350019733
7632,STORE-46 - STORE-134,46,134,117,60.70830046670,27.52938745690,6.07082988858
7631,STORE-46 - STORE-135,46,135,116,59.76036905480,27.52938745690,5.97603676837
7640,STORE-46 - STORE-136,46,136,125,63.77110103820,27.52938745690,6.37710995622
7638,STORE-46 - STORE-137,46,137,123,63.46644586890,27.52938745690,6.34664443555
7649,STORE-46 - STORE-138,46,138,134,65.80365947670,27.52938745690,6.58036579199
7641,STORE-46 - STORE-139,46,139,126,64.58460467540,27.52938745690,6.45846032471
7647,STORE-46 - STORE-140,46,140,132,65.01948427260,27.52938745690,6.50194831476
7654,STORE-46 - STORE-141,46,141,139,66.45950811060,27.52938745690,6.64595068208
7655,STORE-46 - STORE-142,46,142,140,66.93847833360,27.52938745690,6.69384770815
7648,STORE-46 - STORE-143,46,143,133,65.14182720120,27.52938745690,6.51418257917
7653,STORE-46 - STORE-144,46,144,138,66.44486549320,27.52938745690,6.64448642230
7646,STORE-46 - STORE-145,46,145,131,64.84255669000,27.52938745690,6.48425552580
7629,STORE-46 - STORE-146,46,146,114,58.99602390390,27.52938745690,5.89960225221
7637,STORE-46 - STORE-147,46,147,122,63.21973489200,27.52938745690,6.32197334321
7614,STORE-46 - STORE-148,46,148,99,35.75818409890,7.17493460685,3.57581843214
7616,STORE-46 - STORE-149,46,149,101,38.74299228170,9.83202491542,3.87429923797
7624,STORE-46 - STORE-150,46,150,109,54.64813326380,7.17493460685,5.46481334636
7674,STORE-46 - STORE-151,46,151,159,84.58510703000,0.98520167451,8.45851080456
7622,STORE-46 - STORE-152,46,152,107,51.45112367830,0.98520167451,5.14511237148
7606,STORE-46 - STORE-153,46,153,91,23.08220431000,9.83202491542,2.30822042040
7639,STORE-46 - STORE-154,46,154,124,63.52295010860,0.98520167451,6.35229492984
7613,STORE-46 - STORE-155,46,155,98,34.28758391980,0.98520167451,3.42875837976
7630,STORE-46 - STORE-156,46,156,115,59.53045457690,0.98520167451,5.95304542859
7620,STORE-46 - STORE-157,46,157,105,50.37772914920,0.98520167451,5.03777290038
7619,STORE-46 - STORE-158,46,158,104,49.62513770620,0.98520167451,4.96251372171
7618,STORE-46 - STORE-159,46,159,103,48.48908306230,0.98520167451,4.84890826342
7621,STORE-46 - STORE-160,46,160,106,50.87317331830,0.98520167451,5.08731727253
7642,STORE-46 - STORE-161,46,161,127,64.59291739400,9.83202491542,6.45929170350
7635,STORE-46 - STORE-162,46,162,120,62.92018999640,9.83202491542,6.29201897045
7673,STORE-46 - STORE-163,46,163,158,82.07513825030,9.83202491542,8.20751375289
7634,STORE-46 - STORE-164,46,164,119,62.63052275440,9.83202491542,6.26305224757
7633,STORE-46 - STORE-165,46,165,118,62.35977690860,9.83202491542,6.23597766384
7645,STORE-46 - STORE-166,46,166,130,64.82886106570,27.52938745690,6.48288596337
7559,STORE-46 - STORE-167,46,167,44,12.03832062460,14.18848740560,1.20383206586
7793,STORE-47 - STORE-1,47,1,111,54.29481507780,10.08318264710,5.42948152538
7791,STORE-47 - STORE-2,47,2,109,53.15555351670,10.08318264710,5.31555535555
7794,STORE-47 - STORE-3,47,3,112,54.62659592670,10.08318264710,5.46265959110
7846,STORE-47 - STORE-4,47,4,164,94.22036690210,10.08318264710,9.42203661106
7795,STORE-47 - STORE-5,47,5,113,55.78255924600,10.08318264710,5.57825591831
7728,STORE-47 - STORE-6,47,6,46,10.76066343900,16.80647314420,1.07606634784
7736,STORE-47 - STORE-7,47,7,54,12.82571236830,20.27666381710,1.28257124033
7733,STORE-47 - STORE-8,47,8,51,12.14327953720,19.33741126450,1.21432795811
7735,STORE-47 - STORE-9,47,9,53,12.71026556340,19.09651183760,1.27102656421
7771,STORE-47 - STORE-10,47,10,89,20.82777923420,22.22645707380,2.08277792125
7773,STORE-47 - STORE-11,47,11,91,21.49834216170,22.22645707380,2.14983421290
7722,STORE-47 - STORE-12,47,12,40,9.96643436442,15.06245421020,0.99664344001
7721,STORE-47 - STORE-13,47,13,39,9.83937082342,14.92178319910,0.98393708615
7774,STORE-47 - STORE-14,47,14,92,21.69053497230,22.22645707380,2.16905349879
7765,STORE-47 - STORE-15,47,15,83,20.18850392370,14.23232417510,2.01885039346
7718,STORE-47 - STORE-16,47,16,36,9.54957810874,14.23232417510,0.95495781482
7778,STORE-47 - STORE-17,47,17,96,26.17042157950,23.99010093060,2.61704216758
7767,STORE-47 - STORE-18,47,18,85,20.22539271880,2.23997664428,2.02253928793
7770,STORE-47 - STORE-19,47,19,88,20.80425302630,2.23997664428,2.08042531994
7720,STORE-47 - STORE-20,47,20,38,9.68923081170,14.23232417510,0.96892308487
7732,STORE-47 - STORE-21,47,21,50,12.08788956260,19.17723478360,1.20878895965
7731,STORE-47 - STORE-22,47,22,49,12.00645812280,19.03411110360,1.20064581654
7725,STORE-47 - STORE-23,47,23,43,10.43999225190,16.13532339180,1.04399922889
7715,STORE-47 - STORE-24,47,24,33,8.75404420736,12.79323465450,0.87540442443
7819,STORE-47 - STORE-25,47,25,137,65.43271490080,7.42609233848,6.54327151647
7817,STORE-47 - STORE-26,47,26,135,65.40588929740,7.42609233848,6.54058895562
7818,STORE-47 - STORE-27,47,27,136,65.40588929740,7.42609233848,6.54058895562
7746,STORE-47 - STORE-28,47,28,64,13.84841324140,21.35019361020,1.38484132763
7739,STORE-47 - STORE-29,47,29,57,13.02451645230,21.17521540010,1.30245164871
7750,STORE-47 - STORE-30,47,30,68,14.52734944400,23.79472677710,1.45273494704
7745,STORE-47 - STORE-31,47,31,63,13.77885247360,21.54243019480,1.37788525336
7740,STORE-47 - STORE-32,47,32,58,13.13804396630,21.21945494210,1.31380440016
7752,STORE-47 - STORE-33,47,33,70,14.59827298900,23.93657386710,1.45982730170
7701,STORE-47 - STORE-34,47,34,19,6.78989868711,8.55589768290,0.67898987138
7704,STORE-47 - STORE-35,47,35,22,6.83847403170,8.69863346131,0.68384740547
7699,STORE-47 - STORE-36,47,36,17,6.64079460674,6.83814660227,0.66407946361
7700,STORE-47 - STORE-37,47,37,18,6.78907566130,6.79249687213,0.67890756870
7710,STORE-47 - STORE-38,47,38,28,7.89109384987,7.26794272334,0.78910939032
7690,STORE-47 - STORE-39,47,39,8,3.72135203642,2.55016928632,0.37213520472
7712,STORE-47 - STORE-40,47,40,30,8.25941582669,7.85712668627,0.82594158661
7692,STORE-47 - STORE-41,47,41,10,4.20117012679,0.98520167451,0.42011701121
7717,STORE-47 - STORE-42,47,42,35,9.12800806785,11.54040175540,0.91280081071
7696,STORE-47 - STORE-43,47,43,14,5.57612849833,0.00000000000,0.55761285526
7719,STORE-47 - STORE-44,47,44,37,9.67923651332,0.00000000000,0.96792364996
7727,STORE-47 - STORE-45,47,45,45,10.59387305320,0.00000000000,1.05938730244
7703,STORE-47 - STORE-46,47,46,21,6.83227007073,0.98520167451,0.68322700577
7683,STORE-47 - STORE-47,47,47,1,0.00000000000,0.00000000000,0.00000000000
7686,STORE-47 - STORE-48,47,48,4,2.22409655787,0.00000000000,0.22240966080
7684,STORE-47 - STORE-49,47,49,2,1.14539190235,0.00000000000,0.11453919250
7742,STORE-47 - STORE-50,47,50,60,13.43221016900,0.00000000000,1.34322101798
7716,STORE-47 - STORE-51,47,51,34,8.97868756500,2.23997664428,0.89786875699
7726,STORE-47 - STORE-52,47,52,44,10.54953622770,0.00000000000,1.05495362820
7766,STORE-47 - STORE-53,47,53,84,20.22147680800,0.00000000000,2.02214768548
7734,STORE-47 - STORE-54,47,54,52,12.42660711400,0.00000000000,1.24266070771
7769,STORE-47 - STORE-55,47,55,87,20.77173719290,0.00000000000,2.07717371593
7759,STORE-47 - STORE-56,47,56,77,17.32940352740,0.00000000000,1.73294034240
7779,STORE-47 - STORE-57,47,57,97,27.77296683970,0.00000000000,2.77729665570
7783,STORE-47 - STORE-58,47,58,101,36.34576796010,0.00000000000,3.63457675303
7705,STORE-47 - STORE-59,47,59,23,7.10440188888,8.48945977302,0.71044018872
7698,STORE-47 - STORE-60,47,60,16,6.40074776994,6.28774956334,0.64007478010
7702,STORE-47 - STORE-61,47,61,20,6.78989868711,8.55589768290,0.67898987138
7695,STORE-47 - STORE-62,47,62,13,5.24022025210,5.76558672881,0.52402202693
7706,STORE-47 - STORE-63,47,63,24,7.48180065145,9.30403636811,0.74818006678
7697,STORE-47 - STORE-64,47,64,15,6.25541230566,6.10794625826,0.62554123412
7707,STORE-47 - STORE-65,47,65,25,7.77789393965,8.85343997787,0.77778939780
7713,STORE-47 - STORE-66,47,66,31,8.25941582669,7.85712668627,0.82594158661
7708,STORE-47 - STORE-67,47,67,26,7.81756924321,9.23226013731,0.78175692787
7744,STORE-47 - STORE-68,47,68,62,13.77372326850,7.26794272334,1.37737231750
7711,STORE-47 - STORE-69,47,69,29,7.90392358660,9.40496882409,0.79039236234
7723,STORE-47 - STORE-70,47,70,41,10.14342623180,2.23997664428,1.01434262107
7714,STORE-47 - STORE-71,47,71,32,8.38883239214,10.26973260060,0.83888324270
7693,STORE-47 - STORE-72,47,72,11,4.45669775785,0.00000000000,0.44566977547
7694,STORE-47 - STORE-73,47,73,12,4.74675677768,0.00000000000,0.47467567698
7689,STORE-47 - STORE-74,47,74,7,3.67323223988,0.00000000000,0.36732322412
7687,STORE-47 - STORE-75,47,75,5,2.26593001182,0.00000000000,0.22659300629
7709,STORE-47 - STORE-76,47,76,27,7.82042894270,9.23797953629,0.78204289783
7688,STORE-47 - STORE-77,47,77,6,3.03019590942,1.17502925079,0.30301959200
7691,STORE-47 - STORE-78,47,78,9,4.08596561110,0.00000000000,0.40859656163
7685,STORE-47 - STORE-79,47,79,3,2.02321308895,0.00000000000,0.20232130913
7836,STORE-47 - STORE-80,47,80,154,80.15221426010,7.42609233848,8.01522146872
7834,STORE-47 - STORE-81,47,81,152,79.48681533700,7.42609233848,7.94868157641
7741,STORE-47 - STORE-82,47,82,59,13.33498794490,10.08318264710,1.33349878658
7743,STORE-47 - STORE-83,47,83,61,13.45471711230,10.08318264710,1.34547171579
7748,STORE-47 - STORE-84,47,84,66,14.46988304140,10.50937104980,1.44698830652
7724,STORE-47 - STORE-85,47,85,42,10.36552689170,10.08318264710,1.03655268526
7761,STORE-47 - STORE-86,47,86,79,17.77012989220,10.66588559110,1.77701298127
7762,STORE-47 - STORE-87,47,87,80,18.57496893720,7.42609233848,1.85749691816
7764,STORE-47 - STORE-88,47,88,82,20.13988299890,10.08318264710,2.01398828977
7737,STORE-47 - STORE-89,47,89,55,12.97138814250,10.08318264710,1.29713880446
7738,STORE-47 - STORE-90,47,90,56,12.97138814250,10.08318264710,1.29713880446
7730,STORE-47 - STORE-91,47,91,48,11.67801011340,10.08318264710,1.16780100408
7823,STORE-47 - STORE-92,47,92,141,67.20045566890,27.78054518850,6.72004541090
7838,STORE-47 - STORE-93,47,93,156,81.12887761610,27.78054518850,8.11288760849
7824,STORE-47 - STORE-94,47,94,142,68.33406712610,27.78054518850,6.83340657092
7825,STORE-47 - STORE-95,47,95,143,68.44000440410,27.78054518850,6.84400028618
7811,STORE-47 - STORE-96,47,96,129,64.13956815120,27.78054518850,6.41395667546
7830,STORE-47 - STORE-97,47,97,148,74.15868501450,27.78054518850,7.41586835949
7831,STORE-47 - STORE-98,47,98,149,74.15868501450,27.78054518850,7.41586835949
7827,STORE-47 - STORE-99,47,99,145,69.48624925580,27.78054518850,6.94862479926
7826,STORE-47 - STORE-100,47,100,144,69.29683608970,27.78054518850,6.92968348265
7832,STORE-47 - STORE-101,47,101,150,74.58318874420,27.78054518850,7.45831874300
7840,STORE-47 - STORE-102,47,102,158,81.32768723760,27.78054518850,8.13276858511
7833,STORE-47 - STORE-103,47,103,151,79.44632311230,27.78054518850,7.94463217348
7842,STORE-47 - STORE-104,47,104,160,86.53443808480,27.78054518850,8.65344367950
7847,STORE-47 - STORE-105,47,105,165,94.73081316830,27.78054518850,9.47308116280
7845,STORE-47 - STORE-106,47,106,163,92.87503682530,27.78054518850,9.28750353266
7843,STORE-47 - STORE-107,47,107,161,88.16952643020,27.78054518850,8.81695249481
7844,STORE-47 - STORE-108,47,108,162,90.32342986110,27.78054518850,9.03234286182
7849,STORE-47 - STORE-109,47,109,167,113.81505777500,27.78054518850,11.38150569600
7848,STORE-47 - STORE-110,47,110,166,105.01925004800,27.78054518850,10.50192494920
7828,STORE-47 - STORE-111,47,111,146,71.52662599920,27.78054518850,7.15266247666
7839,STORE-47 - STORE-112,47,112,157,81.19345782160,27.78054518850,8.11934567756
7835,STORE-47 - STORE-113,47,113,153,79.56366280520,27.78054518850,7.95636614291
7829,STORE-47 - STORE-114,47,114,147,71.83201325890,27.78054518850,7.18320120308
